datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,wind_generation_mw,mw,fuel_percentage_of_total,is_renewable
2020-07-01 00:00:00,5021012.5,15.65,15.7,0.0,0.05,1.0,1.0,85.43299999999998,536.1,0.01,1.0
2020-07-01 01:00:00,5021012.5,15.24,15.3,0.0,0.06,1.0,1.0,67.604,556.3,0.01,1.0
2020-07-01 02:00:00,5021012.5,14.43,14.515,0.03,0.060000000000000005,1.0,1.0,43.109,647.5,0.01,1.0
2020-07-01 03:00:00,5021012.5,13.66,13.72,0.0,0.060000000000000005,1.0,1.0,29.667,425.5,0.0,1.0
2020-07-01 04:00:00,5021012.5,13.44,13.5,0.0,0.055,1.0,1.0,17.329,334.2,0.0,1.0
2020-07-01 05:00:00,5021012.5,14.7,14.76,0.02,0.04,1.0,1.0,23.113000000000003,485.5,0.01,1.0
2020-07-01 06:00:00,5021012.5,15.85,15.87,-0.01,0.03,1.0,1.0,24.487,502.4,0.01,1.0
2020-07-01 07:00:00,5021012.5,17.51,17.44,-0.05,-0.03,1.0,1.0,26.555,536.2,0.01,1.0
2020-07-01 08:00:00,5021012.5,20.0,19.89,-0.02,-0.1,1.0,1.0,23.449,346.7,0.0,1.0
2020-07-01 09:00:00,5021012.5,20.55,20.41,-0.01,-0.14,1.0,1.0,17.247,305.7,0.0,1.0
2020-07-01 10:00:00,5021012.5,24.74,25.24,0.67,-0.14,1.0,1.0,15.691,523.0,0.0,1.0
2020-07-01 11:00:00,5021012.5,25.52,24.64,-0.73,-0.11,1.0,1.0,25.059,886.8,0.01,1.0
2020-07-01 12:00:00,5021012.5,33.78,32.41,-1.32,-0.02,1.0,1.0,31.388,864.0,0.01,1.0
2020-07-01 13:00:00,5021012.5,25.48,25.91,0.46,0.02,1.0,1.0,47.052,787.1,0.01,1.0
2020-07-01 14:00:00,5021012.5,26.45,25.93,-0.55,0.04,1.0,1.0,48.298,975.7,0.01,1.0
2020-07-01 15:00:00,5021012.5,26.32,25.92,-0.48,0.09,1.0,1.0,87.994,1492.8,0.01,1.0
2020-07-01 16:00:00,5021012.5,26.81,25.13,-1.72,0.06,1.0,1.0,91.962,1930.8,0.01,1.0
2020-07-01 17:00:00,5021012.5,30.12,24.67,-5.37,0.0,1.0,1.0,106.019,1624.9,0.01,1.0
2020-07-01 18:00:00,5021012.5,26.01,24.31,-1.61,-0.05,1.0,1.0,121.995,1184.1,0.01,1.0
2020-07-01 19:00:00,5021012.5,23.87,22.47,-1.29,-0.06,1.0,1.0,89.102,934.2,0.01,1.0
2020-07-01 20:00:00,5021012.5,20.13,19.74,-0.34,-0.03,1.0,1.0,93.375,927.0,0.01,1.0
2020-07-01 21:00:00,5021012.5,20.28,20.28,-0.05,0.05,1.0,1.0,91.803,839.5,0.01,1.0
2020-07-01 22:00:00,5021012.5,19.07,20.14,1.09,-0.04,1.0,1.0,99.193,933.2,0.01,1.0
2020-07-01 23:00:00,5021012.5,15.98,16.91,0.89,0.02,1.0,1.0,98.956,1559.0,0.02,1.0
2020-07-02 00:00:00,5021012.5,13.94,13.98,0.0,0.04,1.0,1.0,81.443,1433.1,0.01,1.0
2020-07-02 01:00:00,5021012.5,12.68,12.71,0.0,0.04,1.0,1.0,68.62,1546.1,0.02,1.0
2020-07-02 02:00:00,5021012.5,12.23,12.25,0.0,0.01,1.0,1.0,111.483,1593.2,0.02,1.0
2020-07-02 03:00:00,5021012.5,11.34,11.34,0.0,0.01,1.0,1.0,127.777,1577.6,0.02,1.0
2020-07-02 04:00:00,5021012.5,11.2,11.2,0.0,0.0,1.0,1.0,179.614,1408.5,0.02,1.0
2020-07-02 05:00:00,5021012.5,11.41,11.44,0.0,0.04,1.0,1.0,249.315,1251.5,0.01,1.0
2020-07-02 06:00:00,5021012.5,11.98,12.03,0.0,0.04,1.0,1.0,257.689,1290.8,0.02,1.0
2020-07-02 07:00:00,5021012.5,14.06,14.13,0.0,0.07,1.0,1.0,197.385,1071.2,0.01,1.0
2020-07-02 08:00:00,5021012.5,16.77,16.68,-0.11,0.02,1.0,1.0,158.465,659.2,0.01,1.0
2020-07-02 09:00:00,5021012.5,17.92,17.87,-0.03,-0.02,1.0,1.0,126.735,288.6,0.0,1.0
2020-07-02 10:00:00,5021012.5,20.18,20.39,0.23,0.01,1.0,1.0,140.97799999999995,263.7,0.0,1.0
2020-07-02 11:00:00,5021012.5,19.09,18.89,-0.22,0.04,1.0,1.0,149.821,365.1,0.0,1.0
2020-07-02 12:00:00,5021012.5,20.26,19.81,-0.55,0.11,1.0,1.0,118.635,613.1,0.0,1.0
2020-07-02 13:00:00,5021012.5,21.98,21.33,-0.73,0.1,1.0,1.0,108.928,720.6,0.01,1.0
2020-07-02 14:00:00,5021012.5,25.95,25.22,-0.79,0.15,1.0,1.0,98.821,608.2,0.0,1.0
2020-07-02 15:00:00,5021012.5,25.83,26.55,0.62,0.14,1.0,1.0,90.32,451.4,0.0,1.0
2020-07-02 16:00:00,5021012.5,56.34,41.3,-15.36,0.4,1.0,1.0,98.544,333.2,0.0,1.0
2020-07-02 17:00:00,5021012.5,28.02,27.01,-1.23,0.26,1.0,1.0,103.129,301.6,0.0,1.0
2020-07-02 18:00:00,5021012.5,31.38,29.92,-1.7,0.33,1.0,1.0,142.618,338.1,0.0,1.0
2020-07-02 19:00:00,5021012.5,22.32,22.27,-0.24,0.18,1.0,1.0,154.683,373.4,0.0,1.0
2020-07-02 20:00:00,5021012.5,19.44,19.44,-0.09,0.09,1.0,1.0,173.77900000000002,429.8,0.0,1.0
2020-07-02 21:00:00,5021012.5,19.88,19.94,-0.1,0.16,1.0,1.0,213.718,660.9,0.01,1.0
2020-07-02 22:00:00,5021012.5,18.11,18.08,-0.14,0.12,1.0,1.0,217.18,1213.5,0.01,1.0
2020-07-02 23:00:00,5021012.5,16.69,16.58,-0.21,0.11,1.0,1.0,209.301,1222.9,0.01,1.0
2020-07-03 00:00:00,5021012.5,15.42,15.48,-0.06,0.13,1.0,1.0,234.362,1199.1,0.01,1.0
2020-07-03 01:00:00,5021012.5,13.95,14.01,-0.03,0.09,1.0,1.0,212.344,1065.0,0.01,1.0
2020-07-03 02:00:00,5021012.5,13.53,13.62,-0.01,0.09,1.0,1.0,193.371,1044.0,0.01,1.0
2020-07-03 03:00:00,5021012.5,12.21,12.3,0.0,0.1,1.0,1.0,187.282,918.8,0.01,1.0
2020-07-03 04:00:00,5021012.5,11.66,11.75,0.0,0.09,1.0,1.0,188.476,831.5,0.01,1.0
2020-07-03 05:00:00,5021012.5,11.09,11.16,-0.01,0.07,1.0,1.0,169.519,829.0,0.01,1.0
2020-07-03 06:00:00,5021012.5,10.76,10.82,-0.01,0.07,1.0,1.0,209.338,768.5,0.01,1.0
2020-07-03 07:00:00,5021012.5,11.41,11.46,-0.02,0.07,1.0,1.0,261.615,746.1,0.01,1.0
2020-07-03 08:00:00,5021012.5,13.95,13.98,-0.04,0.07,1.0,1.0,198.224,448.6,0.0,1.0
2020-07-03 09:00:00,5021012.5,17.01,16.98,-0.08,0.05,1.0,1.0,149.632,258.0,0.0,1.0
2020-07-03 10:00:00,5021012.5,17.91,17.94,-0.07,0.09,1.0,1.0,153.274,238.6,0.0,1.0
2020-07-03 11:00:00,5021012.5,22.65,22.72,-0.12,0.18,1.0,1.0,190.64,349.5,0.0,1.0
2020-07-03 12:00:00,5021012.5,19.68,20.19,0.29,0.22,1.0,1.0,201.537,412.7,0.0,1.0
2020-07-03 13:00:00,5021012.5,21.48,21.61,-0.13,0.26,1.0,1.0,228.24400000000003,484.1,0.0,1.0
2020-07-03 14:00:00,5021012.5,22.52,23.38,0.57,0.29,1.0,1.0,234.554,417.6,0.0,1.0
2020-07-03 15:00:00,5021012.5,40.42,43.52,3.03,0.6,1.0,1.0,247.508,452.2,0.0,1.0
2020-07-03 16:00:00,5021012.5,76.28,202.24,124.45,1.38,1.0,1.0,222.34,525.4,0.0,1.0
2020-07-03 17:00:00,5021012.5,64.6,130.01,63.47,1.17,1.0,1.0,233.926,501.8,0.0,1.0
2020-07-03 18:00:00,5021012.5,22.81,22.01,-1.12,0.33,1.0,1.0,230.887,548.2,0.0,1.0
2020-07-03 19:00:00,5021012.5,21.73,20.61,-1.41,0.3,1.0,1.0,215.535,623.1,0.0,1.0
2020-07-03 20:00:00,5021012.5,22.58,20.16,-2.64,0.21,1.0,1.0,208.048,700.4,0.01,1.0
2020-07-03 21:00:00,5021012.5,19.19,19.52,0.13,0.2,1.0,1.0,219.367,802.8,0.01,1.0
2020-07-03 22:00:00,5021012.5,18.44,19.96,1.37,0.16,1.0,1.0,167.454,818.2,0.01,1.0
2020-07-03 23:00:00,5021012.5,16.84,17.25,0.23,0.18,1.0,1.0,159.582,909.3,0.01,1.0
2020-07-04 00:00:00,5021012.5,16.41,16.63,-0.01,0.23,1.0,1.0,103.042,851.9,0.01,1.0
2020-07-04 01:00:00,5021012.5,14.77,15.0,0.0,0.24,1.0,1.0,73.59100000000002,819.4,0.01,1.0
2020-07-04 02:00:00,5021012.5,15.18,15.5,0.06,0.26,1.0,1.0,52.175,734.0,0.01,1.0
2020-07-04 03:00:00,5021012.5,13.41,13.69,0.06,0.23,1.0,1.0,51.916,763.7,0.01,1.0
2020-07-04 04:00:00,5021012.5,12.83,13.11,0.09,0.18,1.0,1.0,55.042,701.2,0.01,1.0
2020-07-04 05:00:00,5021012.5,11.8,11.99,0.03,0.17,1.0,1.0,90.00200000000002,614.8,0.01,1.0
2020-07-04 06:00:00,5021012.5,10.69,10.88,0.05,0.14,1.0,1.0,90.598,642.0,0.01,1.0
2020-07-04 07:00:00,5021012.5,12.04,12.25,0.03,0.18,1.0,1.0,44.485,487.8,0.01,1.0
2020-07-04 08:00:00,5021012.5,13.96,14.3,0.13,0.22,1.0,1.0,8.7,174.5,0.0,1.0
2020-07-04 09:00:00,5021012.5,56.68,97.93,40.97,0.87,1.0,1.0,0.884,49.7,0.0,1.0
2020-07-04 10:00:00,5021012.5,29.61,124.85,94.72,0.47,1.0,1.0,9.57,29.4,0.0,1.0
2020-07-04 11:00:00,5021012.5,33.24,53.105000000000004,19.79,0.6,1.0,1.0,20.819000000000006,39.3,0.0,1.0
2020-07-04 12:00:00,5021012.5,28.2,104.05,75.24,0.56,1.0,1.0,10.748,41.0,0.0,1.0
2020-07-04 13:00:00,5021012.5,21.12,21.67,0.22,0.34,1.0,1.0,1.3019999999999998,29.1,0.0,1.0
2020-07-04 14:00:00,5021012.5,28.68,37.54,8.94,0.35,1.0,1.0,0.378,212.1,0.0,1.0
2020-07-04 15:00:00,5021012.5,26.94,29.994999999999997,2.97,0.3,1.0,1.0,0.605,73.1,0.0,1.0
2020-07-04 16:00:00,5021012.5,28.83,30.994999999999997,2.07,0.33,1.0,1.0,20.107,200.4,0.0,1.0
2020-07-04 17:00:00,5021012.5,21.99,23.62,1.46,0.27,1.0,1.0,19.532,376.3,0.0,1.0
2020-07-04 18:00:00,5021012.5,20.04,20.74,0.48,0.23,1.0,1.0,21.187,368.8,0.0,1.0
2020-07-04 19:00:00,5021012.5,17.98,18.36,0.23,0.16,1.0,1.0,27.302,400.5,0.0,1.0
2020-07-04 20:00:00,5021012.5,17.55,17.98,0.23,0.21,1.0,1.0,23.971,466.8,0.0,1.0
2020-07-04 21:00:00,5021012.5,16.95,17.29,0.12,0.23,1.0,1.0,39.233,339.4,0.0,1.0
2020-07-04 22:00:00,5021012.5,15.46,15.65,0.02,0.16,1.0,1.0,73.702,505.0,0.0,1.0
2020-07-04 23:00:00,5021012.5,15.79,16.81,0.89,0.13,1.0,1.0,78.473,540.0,0.01,1.0
2020-07-05 00:00:00,5021012.5,15.78,15.93,0.0,0.15,1.0,1.0,57.215,559.2,0.01,1.0
2020-07-05 01:00:00,5021012.5,14.01,14.18,0.0,0.17,1.0,1.0,47.358,485.3,0.01,1.0
2020-07-05 02:00:00,5021012.5,13.77,13.89,0.0,0.12,1.0,1.0,44.736,365.2,0.0,1.0
2020-07-05 03:00:00,5021012.5,13.14,13.24,-0.02,0.12,1.0,1.0,40.442,304.5,0.0,1.0
2020-07-05 04:00:00,5021012.5,12.17,12.28,-0.02,0.14,1.0,1.0,40.364,317.1,0.0,1.0
2020-07-05 05:00:00,5021012.5,11.17,11.31,0.0,0.14,1.0,1.0,34.131,276.4,0.0,1.0
2020-07-05 06:00:00,5021012.5,10.1,10.21,0.0,0.11,1.0,1.0,29.649,237.0,0.0,1.0
2020-07-05 07:00:00,5021012.5,10.69,10.82,-0.01,0.14,1.0,1.0,22.001,253.2,0.0,1.0
2020-07-05 08:00:00,5021012.5,12.57,12.68,-0.01,0.12,1.0,1.0,6.825,143.1,0.0,1.0
2020-07-05 09:00:00,5021012.5,15.9,15.83,-0.12,0.02,1.0,1.0,-0.728,14.8,0.0,1.0
2020-07-05 10:00:00,5021012.5,19.31,19.26,-0.1,0.04,1.0,1.0,-3.758,13.5,0.0,1.0
2020-07-05 11:00:00,5021012.5,20.14,20.74,0.49,0.11,1.0,1.0,-1.044,13.0,0.0,1.0
2020-07-05 12:00:00,5021012.5,21.08,21.51,0.28,0.19,1.0,1.0,-0.648,27.1,0.0,1.0
2020-07-05 13:00:00,5021012.5,29.37,37.555,8.28,0.36,1.0,1.0,1.668,24.3,0.0,1.0
2020-07-05 14:00:00,5021012.5,24.45,27.755000000000003,3.29,0.28,1.0,1.0,2.769,20.2,0.0,1.0
2020-07-05 15:00:00,5021012.5,31.02,34.72,3.74,0.28,1.0,1.0,0.305,12.0,0.0,1.0
2020-07-05 16:00:00,5021012.5,32.74,32.8,-0.19,0.24,1.0,1.0,3.643,40.4,0.0,1.0
2020-07-05 17:00:00,5021012.5,53.11,53.26,-0.01,0.18,1.0,1.0,16.555,27.9,0.0,1.0
2020-07-05 18:00:00,5021012.5,75.2,45.76,-29.25,-0.08,1.0,1.0,78.29899999999998,121.7,0.0,1.0
2020-07-05 19:00:00,5021012.5,28.0,22.66,-5.32,0.03,1.0,1.0,137.55200000000002,251.9,0.0,1.0
2020-07-05 20:00:00,5021012.5,21.95,21.72,-0.26,0.03,1.0,1.0,161.509,315.7,0.0,1.0
2020-07-05 21:00:00,5021012.5,20.44,20.38,-0.1,0.04,1.0,1.0,130.442,275.1,0.0,1.0
2020-07-05 22:00:00,5021012.5,18.84,18.76,-0.09,0.01,1.0,1.0,76.815,428.7,0.0,1.0
2020-07-05 23:00:00,5021012.5,16.16,16.05,-0.14,0.03,1.0,1.0,67.92399999999999,567.1,0.01,1.0
2020-07-06 00:00:00,5021012.5,16.35,16.39,0.0,0.04,1.0,1.0,72.44,634.4,0.01,1.0
2020-07-06 01:00:00,5021012.5,15.99,16.0,0.0,0.02,1.0,1.0,73.514,590.6,0.01,1.0
2020-07-06 02:00:00,5021012.5,14.7,14.69,0.0,-0.01,1.0,1.0,60.93600000000001,460.4,0.0,1.0
2020-07-06 03:00:00,5021012.5,13.83,13.83,0.0,0.0,1.0,1.0,40.538,344.9,0.0,1.0
2020-07-06 04:00:00,5021012.5,13.4,13.42,0.0,0.02,1.0,1.0,32.664,491.3,0.01,1.0
2020-07-06 05:00:00,5021012.5,13.76,13.8,0.0,0.04,1.0,1.0,33.629,350.5,0.0,1.0
2020-07-06 06:00:00,5021012.5,13.25,13.26,-0.01,0.03,1.0,1.0,27.931,342.7,0.0,1.0
2020-07-06 07:00:00,5021012.5,16.98,16.92,-0.04,-0.02,1.0,1.0,26.677,349.9,0.0,1.0
2020-07-06 08:00:00,5021012.5,18.15,17.92,-0.2,-0.07,1.0,1.0,14.49,166.2,0.0,1.0
2020-07-06 09:00:00,5021012.5,18.8,18.43,-0.29,-0.1,1.0,1.0,7.5539999999999985,18.7,0.0,1.0
2020-07-06 10:00:00,5021012.5,21.09,19.74,-1.34,-0.03,1.0,1.0,8.822000000000003,54.3,0.0,1.0
2020-07-06 11:00:00,5021012.5,30.29,25.73,-4.66,0.14,1.0,1.0,4.831,40.6,0.0,1.0
2020-07-06 12:00:00,5021012.5,57.07,47.73,-9.73,0.49,1.0,1.0,7.5310000000000015,30.5,0.0,1.0
2020-07-06 13:00:00,5021012.5,94.01,58.91,-35.97,0.98,1.0,1.0,22.958,52.1,0.0,1.0
2020-07-06 14:00:00,5021012.5,52.58,31.95,-21.35,0.82,1.0,1.0,40.206,128.4,0.0,1.0
2020-07-06 15:00:00,5021012.5,64.28,39.58,-25.53,0.96,1.0,1.0,35.262,75.6,0.0,1.0
2020-07-06 16:00:00,5021012.5,79.26,58.86,-21.505,1.32,1.0,1.0,29.848000000000006,228.6,0.0,1.0
2020-07-06 17:00:00,5021012.5,95.79,89.36,-7.75,1.67,1.0,1.0,67.813,254.0,0.0,1.0
2020-07-06 18:00:00,5021012.5,38.79,29.52,-9.49,0.46,1.0,1.0,104.001,269.2,0.0,1.0
2020-07-06 19:00:00,5021012.5,23.64,19.7,-3.92,0.05,1.0,1.0,143.526,295.1,0.0,1.0
2020-07-06 20:00:00,5021012.5,23.58,20.29,-3.22,-0.04,1.0,1.0,174.812,307.3,0.0,1.0
2020-07-06 21:00:00,5021012.5,20.83,20.33,-0.36,-0.1,1.0,1.0,192.844,405.8,0.0,1.0
2020-07-06 22:00:00,5021012.5,18.54,19.71,1.36,-0.19,1.0,1.0,250.968,552.1,0.0,1.0
2020-07-06 23:00:00,5021012.5,17.3,17.54,0.44,-0.22,1.0,1.0,280.761,622.7,0.01,1.0
2020-07-07 00:00:00,5021012.5,16.86,17.46,0.69,-0.1,1.0,1.0,288.028,674.2,0.01,1.0
2020-07-07 01:00:00,5021012.5,16.47,16.44,0.0,-0.03,1.0,1.0,305.748,605.9,0.01,1.0
2020-07-07 02:00:00,5021012.5,14.22,14.18,-0.02,-0.02,1.0,1.0,303.375,551.3,0.01,1.0
2020-07-07 03:00:00,5021012.5,14.05,14.02,-0.05,0.01,1.0,1.0,260.368,472.5,0.01,1.0
2020-07-07 04:00:00,5021012.5,13.74,13.7,-0.05,0.01,1.0,1.0,249.652,433.3,0.0,1.0
2020-07-07 05:00:00,5021012.5,15.29,15.69,0.35,0.04,1.0,1.0,210.732,369.0,0.0,1.0
2020-07-07 06:00:00,5021012.5,15.61,16.67,0.95,0.08,1.0,1.0,142.549,264.0,0.0,1.0
2020-07-07 07:00:00,5021012.5,17.93,18.93,0.92,0.07,1.0,1.0,93.297,322.4,0.0,1.0
2020-07-07 08:00:00,5021012.5,17.91,17.47,-0.38,-0.07,1.0,1.0,55.145,162.6,0.0,1.0
2020-07-07 09:00:00,5021012.5,20.91,21.39,0.62,-0.16,1.0,1.0,25.224,71.7,0.0,1.0
2020-07-07 10:00:00,5021012.5,33.48,27.71,-5.55,-0.24,1.0,1.0,24.011,71.1,0.0,1.0
2020-07-07 11:00:00,5021012.5,33.09,21.18,-11.67,-0.14,1.0,1.0,36.295,68.2,0.0,1.0
2020-07-07 12:00:00,5021012.5,61.68,23.54,-37.98,-0.2,1.0,1.0,53.048,118.5,0.0,1.0
2020-07-07 13:00:00,5021012.5,66.65,22.84,-43.6,0.01,1.0,1.0,93.74,233.6,0.0,1.0
2020-07-07 14:00:00,5021012.5,82.91,32.89,-49.965,0.15,1.0,1.0,144.779,298.8,0.0,1.0
2020-07-07 15:00:00,5021012.5,34.54,26.81,-7.74,0.15,1.0,1.0,192.002,420.6,0.0,1.0
2020-07-07 16:00:00,5021012.5,24.92,22.7,-2.39,0.18,1.0,1.0,218.672,723.8,0.01,1.0
2020-07-07 17:00:00,5021012.5,22.35,23.63,1.12,0.22,1.0,1.0,259.093,1138.0,0.01,1.0
2020-07-07 18:00:00,5021012.5,24.01,22.41,-1.74,0.16,1.0,1.0,253.785,630.4,0.0,1.0
2020-07-07 19:00:00,5021012.5,23.23,22.79,-0.45,0.01,1.0,1.0,240.311,629.2,0.0,1.0
2020-07-07 20:00:00,5021012.5,23.43,23.32,-0.08,-0.05,1.0,1.0,175.18599999999995,381.2,0.0,1.0
2020-07-07 21:00:00,5021012.5,21.16,21.15,0.01,-0.02,1.0,1.0,204.694,1340.2,0.01,1.0
2020-07-07 22:00:00,5021012.5,21.34,21.33,0.06,-0.06,1.0,1.0,197.095,1341.0,0.01,1.0
2020-07-07 23:00:00,5021012.5,19.38,19.21,-0.1,-0.09,1.0,1.0,188.421,1423.0,0.01,1.0
2020-07-08 00:00:00,5021012.5,17.49,17.87,0.43,-0.07,1.0,1.0,225.942,1098.1,0.01,1.0
2020-07-08 01:00:00,5021012.5,16.93,17.4,0.47,0.0,1.0,1.0,253.121,1167.3,0.01,1.0
2020-07-08 02:00:00,5021012.5,14.81,14.97,0.14,0.02,1.0,1.0,235.084,1216.8,0.01,1.0
2020-07-08 03:00:00,5021012.5,14.34,14.39,0.02,0.03,1.0,1.0,169.54,965.4,0.01,1.0
2020-07-08 04:00:00,5021012.5,14.43,14.61,0.15,0.03,1.0,1.0,139.849,880.8,0.01,1.0
2020-07-08 05:00:00,5021012.5,16.03,16.5,0.45,0.01,1.0,1.0,123.274,745.0,0.01,1.0
2020-07-08 06:00:00,5021012.5,16.02,17.35,1.31,-0.01,1.0,1.0,111.423,540.5,0.01,1.0
2020-07-08 07:00:00,5021012.5,18.57,19.42,0.89,-0.06,1.0,1.0,70.39399999999998,405.3,0.0,1.0
2020-07-08 08:00:00,5021012.5,20.61,20.36,-0.25,0.0,1.0,1.0,36.948,164.0,0.0,1.0
2020-07-08 09:00:00,5021012.5,22.98,22.73,-0.28,-0.01,1.0,1.0,20.857,66.5,0.0,1.0
2020-07-08 10:00:00,5021012.5,28.07,28.98,0.86,0.05,1.0,1.0,19.527,68.8,0.0,1.0
2020-07-08 11:00:00,5021012.5,45.69,45.7,-0.04,0.08,1.0,1.0,20.255,82.7,0.0,1.0
2020-07-08 12:00:00,5021012.5,49.89,34.34,-15.58,0.14,1.0,1.0,28.494,121.5,0.0,1.0
2020-07-08 13:00:00,5021012.5,71.03,47.44,-23.89,0.43,1.0,1.0,58.885,108.6,0.0,1.0
2020-07-08 14:00:00,5021012.5,67.23,39.47,-28.13,0.55,1.0,1.0,98.593,149.5,0.0,1.0
2020-07-08 15:00:00,5021012.5,41.38,29.65,-12.145,0.47,1.0,1.0,69.031,343.4,0.0,1.0
2020-07-08 16:00:00,5021012.5,42.26,32.19,-10.53,0.55,1.0,1.0,105.759,461.8,0.0,1.0
2020-07-08 17:00:00,5021012.5,30.69,24.42,-6.66,0.45,1.0,1.0,120.517,589.3,0.0,1.0
2020-07-08 18:00:00,5021012.5,30.12,25.08,-5.41,0.43,1.0,1.0,113.638,562.5,0.0,1.0
2020-07-08 19:00:00,5021012.5,24.75,23.35,-1.64,0.29,1.0,1.0,76.097,690.9,0.0,1.0
2020-07-08 20:00:00,5021012.5,23.63,24.57,0.82,0.15,1.0,1.0,54.665,482.9,0.0,1.0
2020-07-08 21:00:00,5021012.5,24.18,24.94,0.73,0.04,1.0,1.0,110.991,809.3,0.01,1.0
2020-07-08 22:00:00,5021012.5,20.57,21.98,1.51,-0.1,1.0,1.0,143.583,702.1,0.01,1.0
2020-07-08 23:00:00,5021012.5,18.53,18.44,0.03,-0.12,1.0,1.0,125.968,454.9,0.0,1.0
2020-07-09 00:00:00,5021012.5,19.13,19.37,0.31,-0.11,1.0,1.0,136.929,487.0,0.0,1.0
2020-07-09 01:00:00,5021012.5,16.89,17.39,0.54,-0.04,1.0,1.0,120.219,703.3,0.01,1.0
2020-07-09 02:00:00,5021012.5,15.15,15.49,0.38,-0.04,1.0,1.0,113.372,748.2,0.01,1.0
2020-07-09 03:00:00,5021012.5,14.41,14.38,-0.01,-0.01,1.0,1.0,85.199,730.1,0.01,1.0
2020-07-09 04:00:00,5021012.5,14.49,14.51,0.05,-0.03,1.0,1.0,54.31,636.5,0.01,1.0
2020-07-09 05:00:00,5021012.5,15.25,15.43,0.22,-0.03,1.0,1.0,51.213,445.9,0.0,1.0
2020-07-09 06:00:00,5021012.5,16.98,17.08,0.12,-0.04,1.0,1.0,30.968000000000004,371.1,0.0,1.0
2020-07-09 07:00:00,5021012.5,19.72,23.27,3.63,-0.11,1.0,1.0,16.634,380.9,0.0,1.0
2020-07-09 08:00:00,5021012.5,20.01,20.13,0.16,-0.07,1.0,1.0,3.147,389.7,0.0,1.0
2020-07-09 09:00:00,5021012.5,29.04,31.88,2.84,-0.06,1.0,1.0,0.502,289.0,0.0,1.0
2020-07-09 10:00:00,5021012.5,42.31,33.67,-8.54,0.0,1.0,1.0,1.523,164.5,0.0,1.0
2020-07-09 11:00:00,5021012.5,106.83,62.07,-44.62,0.11,1.0,1.0,10.623,152.5,0.0,1.0
2020-07-09 12:00:00,5021012.5,67.61,39.57,-28.31,0.5,1.0,1.0,21.771,370.2,0.0,1.0
2020-07-09 13:00:00,5021012.5,85.71,53.84,-32.52,0.79,1.0,1.0,32.789,694.0,0.0,1.0
2020-07-09 14:00:00,5021012.5,111.65,82.31,-30.29,1.23,1.0,1.0,41.807,1024.6,0.01,1.0
2020-07-09 15:00:00,5021012.5,129.15,114.04,-15.47,1.02,1.0,1.0,54.235,1523.2,0.01,1.0
2020-07-09 16:00:00,5021012.5,104.18,83.17,-21.49,0.95,1.0,1.0,94.718,2229.8,0.02,1.0
2020-07-09 17:00:00,5021012.5,94.72,73.83,-21.53,1.08,1.0,1.0,111.864,3153.5,0.02,1.0
2020-07-09 18:00:00,5021012.5,74.12,58.83,-15.405000000000001,0.77,1.0,1.0,115.921,3016.0,0.02,1.0
2020-07-09 19:00:00,5021012.5,29.08,25.97,-3.35,0.28,1.0,1.0,135.85299999999998,2482.1,0.02,1.0
2020-07-09 20:00:00,5021012.5,22.92,23.5,0.38,0.21,1.0,1.0,158.35,2249.7,0.02,1.0
2020-07-09 21:00:00,5021012.5,24.62,24.97,0.22,0.19,1.0,1.0,207.753,2871.7,0.02,1.0
2020-07-09 22:00:00,5021012.5,21.45,21.51,0.0,0.05,1.0,1.0,182.593,2716.1,0.02,1.0
2020-07-09 23:00:00,5021012.5,18.54,18.55,0.0,0.02,1.0,1.0,155.497,2961.5,0.02,1.0
2020-07-10 00:00:00,5021012.5,22.08,22.15,0.0,0.07,1.0,1.0,174.364,2089.6,0.02,1.0
2020-07-10 01:00:00,5021012.5,18.2,18.25,0.0,0.05,1.0,1.0,173.75599999999997,2145.4,0.02,1.0
2020-07-10 02:00:00,5021012.5,17.03,17.07,0.01,0.04,1.0,1.0,191.359,2234.0,0.02,1.0
2020-07-10 03:00:00,5021012.5,15.59,15.67,0.01,0.07,1.0,1.0,150.47,1988.8,0.02,1.0
2020-07-10 04:00:00,5021012.5,15.28,15.39,0.0,0.11,1.0,1.0,139.839,2658.2,0.03,1.0
2020-07-10 05:00:00,5021012.5,16.05,16.21,0.0,0.16,1.0,1.0,150.219,3382.6,0.03,1.0
2020-07-10 06:00:00,5021012.5,17.5,17.66,0.0,0.17,1.0,1.0,102.514,3351.5,0.03,1.0
2020-07-10 07:00:00,5021012.5,18.98,19.1,0.0,0.12,1.0,1.0,78.722,3168.5,0.03,1.0
2020-07-10 08:00:00,5021012.5,20.21,20.31,0.0,0.1,1.0,1.0,47.801,3008.1,0.03,1.0
2020-07-10 09:00:00,5021012.5,52.5,55.96,3.14,0.35,1.0,1.0,22.892,3050.2,0.03,1.0
2020-07-10 10:00:00,5021012.5,64.15,54.84,-9.66,0.46,1.0,1.0,21.708,3047.0,0.03,1.0
2020-07-10 11:00:00,5021012.5,26.9,22.39,-4.72,0.23,1.0,1.0,29.444000000000006,3288.6,0.03,1.0
2020-07-10 12:00:00,5021012.5,26.88,22.89,-4.27,0.29,1.0,1.0,38.298,3960.2,0.03,1.0
