datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,solar_generation_mw,mw,fuel_percentage_of_total,is_renewable
2020-08-13 13:00:00,493106011.6990741,58.69000000000006,35.02115740740743,-23.18078703703704,-0.4831944444444446,1.0,1.0,251.09700000000103,929.6000000000035,0.00999999999999999,1.0
2020-08-13 14:00:00,493106011.6990741,65.12000000000027,40.66333333333336,-23.838564814814852,-0.6178703703703702,1.0,1.0,212.8289999999999,807.7999999999986,0.00999999999999999,1.0
2020-08-13 15:00:00,493106011.6990741,76.35000000000025,46.96324074074078,-28.725601851851838,-0.6643055555555554,1.0,1.0,171.39600000000047,650.1999999999988,0.0,1.0
2020-08-13 16:00:00,493106011.6990741,88.70999999999951,74.07740740740745,-14.154305555555547,-0.48175925925925905,1.0,1.0,150.11699999999928,508.1000000000018,0.0,1.0
2020-08-13 17:00:00,493106011.6990741,60.43000000000017,51.48712962962959,-8.785555555555558,-0.15981481481481483,1.0,1.0,123.61200000000015,480.8999999999985,0.0,1.0
2020-08-13 18:00:00,493106011.6990741,33.28999999999997,31.32888888888887,-1.8476388888888888,-0.11740740740740739,1.0,1.0,76.33499999999958,232.1999999999993,0.0,1.0
2020-08-13 19:00:00,493106011.6990741,35.640000000000136,38.940509259259336,3.497037037037043,-0.19870370370370374,1.0,1.0,19.905999999999956,57.200000000000166,0.0,1.0
2020-08-13 20:00:00,493106011.6990741,24.880000000000088,24.65865740740742,-0.07000000000000019,-0.14856481481481484,1.0,1.0,-1.1009999999999993,11.400000000000047,0.0,1.0
2020-08-13 21:00:00,493106011.6990741,24.590000000000074,24.47212962962965,0.0,-0.12175925925925923,1.0,1.0,-1.1740000000000048,11.400000000000047,0.0,1.0
2020-08-13 22:00:00,493106011.6990741,20.22999999999999,20.1310648148148,0.0,-0.10245370370370377,1.0,1.0,-1.125,11.400000000000047,0.0,1.0
2020-08-13 23:00:00,493106011.6990741,20.599999999999973,20.728842592592606,0.01999999999999998,0.1148611111111113,1.0,1.0,-1.1440000000000037,11.400000000000047,0.0,1.0
