voltage_kv,datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,wind_generation_mw,mw,fuel_percentage_of_total,is_renewable
13.0,2020-07-23 06:00:00,397393565.34090906,17.76999999999999,17.801590909090912,0.09886363636363639,-0.06272727272727269,1.0,1.0,391.7790000000002,1351.900000000001,0.010000000000000005,1.0
13.0,2020-07-23 07:00:00,397393565.34090906,18.48000000000001,18.084772727272732,-0.28636363636363654,-0.11295454545454543,1.0,1.0,330.6859999999998,1115.0,0.010000000000000005,1.0
13.0,2020-07-23 08:00:00,397393565.34090906,19.070000000000018,18.86477272727274,-0.05659090909090913,-0.15181818181818182,1.0,1.0,251.11399999999975,893.8000000000001,0.010000000000000005,1.0
13.0,2020-07-23 09:00:00,397393565.34090906,20.36000000000001,20.129545454545465,-0.09454545454545459,-0.13818181818181816,1.0,1.0,204.38600000000022,560.7999999999996,0.010000000000000005,1.0
13.0,2020-07-23 10:00:00,397393565.34090906,21.549999999999983,21.493181818181817,0.009318181818181814,-0.07318181818181818,1.0,1.0,200.7479999999998,542.0,0.0,1.0
13.0,2020-07-23 11:00:00,397393565.34090906,22.01999999999999,23.39704545454545,1.3447727272727268,0.03090909090909089,1.0,1.0,134.78600000000003,503.0999999999998,0.0,1.0
13.0,2020-07-23 12:00:00,397393565.34090906,42.97000000000002,58.33249999999999,15.294772727272726,0.07227272727272718,1.0,1.0,127.14599999999997,593.2999999999995,0.0,1.0
13.0,2020-07-23 13:00:00,397393565.34090906,54.48999999999997,84.79272727272728,30.035227272727255,0.26568181818181813,1.0,1.0,107.78099999999996,539.5999999999997,0.0,1.0
13.0,2020-07-23 14:00:00,397393565.34090906,78.07000000000004,122.1022727272727,43.522045454545484,0.5077272727272726,1.0,1.0,104.64400000000013,612.5,0.0,1.0
13.0,2020-07-23 15:00:00,397393565.34090906,35.36999999999996,30.47431818181817,-5.204318181818181,0.3074999999999999,1.0,1.0,136.3729999999999,813.2999999999997,0.010000000000000005,1.0
13.0,2020-07-23 16:00:00,397393565.34090906,57.63000000000007,53.633636363636334,-4.639318181818182,0.6425000000000004,1.0,1.0,174.20600000000007,817.7000000000003,0.010000000000000005,1.0
13.0,2020-07-23 17:00:00,397393565.34090906,66.98999999999994,67.90249999999997,0.1320454545454542,0.7854545454545451,1.0,1.0,177.99300000000017,745.7999999999996,0.010000000000000005,1.0
13.0,2020-07-23 18:00:00,397393565.34090906,25.529999999999983,23.94522727272728,-1.7502272727272723,0.16159090909090904,1.0,1.0,86.86200000000007,605.7000000000005,0.0,1.0
13.0,2020-07-23 19:00:00,397393565.34090906,23.80999999999997,22.217045454545463,-1.675454545454546,0.08045454545454554,1.0,1.0,52.13400000000001,506.0,0.0,1.0
13.0,2020-07-23 20:00:00,397393565.34090906,22.200000000000017,21.814090909090904,-0.48000000000000037,0.09727272727272732,1.0,1.0,43.95700000000005,454.70000000000033,0.0,1.0
13.0,2020-07-23 21:00:00,397393565.34090906,20.409999999999993,20.443863636363627,0.060000000000000046,-0.02613636363636361,1.0,1.0,53.08800000000001,388.29999999999967,0.0,1.0
13.0,2020-07-23 22:00:00,397393565.34090906,19.149999999999984,19.2884090909091,0.1799999999999999,-0.04340909090909091,1.0,1.0,74.26099999999998,641.5,0.010000000000000005,1.0
13.0,2020-07-23 23:00:00,397393565.34090906,19.059999999999977,19.24727272727274,0.22681818181818206,-0.03727272727272728,1.0,1.0,68.50100000000006,866.7,0.010000000000000005,1.0
13.0,2020-07-24 00:00:00,397393565.34090906,17.679999999999986,17.9890909090909,0.34272727272727266,-0.035681818181818176,1.0,1.0,49.625,931.4000000000008,0.010000000000000005,1.0
13.0,2020-07-24 01:00:00,397393565.34090906,18.26999999999999,18.52318181818181,0.24409090909090922,0.011818181818181856,1.0,1.0,37.62699999999997,679.5,0.010000000000000005,1.0
13.0,2020-07-24 02:00:00,397393565.34090906,15.299999999999995,15.69272727272728,0.3599999999999998,0.03113636363636364,1.0,1.0,42.08500000000002,646.2000000000005,0.010000000000000005,1.0
13.0,2020-07-24 03:00:00,397393565.34090906,14.5,14.91772727272728,0.3627272727272725,0.0527272727272728,1.0,1.0,32.49099999999999,550.0,0.010000000000000005,1.0
13.0,2020-07-24 04:00:00,397393565.34090906,15.100000000000012,15.474090909090906,0.31886363636363657,0.057272727272727295,1.0,1.0,50.607999999999976,495.5,0.010000000000000005,1.0
13.0,2020-07-24 05:00:00,397393565.34090906,16.759999999999994,17.135227272727267,0.3200000000000002,0.05704545454545454,1.0,1.0,77.93400000000007,502.0999999999998,0.010000000000000005,1.0
13.0,2020-07-24 06:00:00,397393565.34090906,17.63999999999999,17.80568181818182,0.13886363636363633,0.02909090909090911,1.0,1.0,73.63599999999998,523.0,0.010000000000000005,1.0
13.0,2020-07-24 07:00:00,397393565.34090906,18.820000000000018,19.007727272727283,0.1799999999999999,0.011590909090909108,1.0,1.0,59.62899999999995,511.0999999999998,0.010000000000000005,1.0
13.0,2020-07-24 08:00:00,397393565.34090906,18.289999999999992,18.299318181818172,0.04000000000000002,-0.03477272727272725,1.0,1.0,45.133000000000024,365.7000000000003,0.0,1.0
13.0,2020-07-24 09:00:00,397393565.34090906,20.090000000000007,20.047045454545447,0.030000000000000023,-0.07295454545454548,1.0,1.0,30.659000000000024,196.10000000000016,0.0,1.0
13.0,2020-07-24 10:00:00,397393565.34090906,20.53999999999999,20.446818181818177,0.0,-0.09681818181818182,1.0,1.0,14.147000000000004,152.0,0.0,1.0
13.0,2020-07-24 11:00:00,397393565.34090906,21.13,21.033409090909096,0.0,-0.09704545454545456,1.0,1.0,17.29899999999999,176.19999999999987,0.0,1.0
13.0,2020-07-24 12:00:00,397393565.34090906,29.65000000000001,29.482272727272722,0.0,-0.16454545454545458,1.0,1.0,10.843999999999996,135.3000000000001,0.0,1.0
13.0,2020-07-24 13:00:00,397393565.34090906,25.25,25.200681818181817,0.10022727272727275,-0.15522727272727277,1.0,1.0,7.422000000000005,159.30000000000013,0.0,1.0
13.0,2020-07-24 14:00:00,397393565.34090906,25.64999999999999,26.424318181818183,0.9686363636363636,-0.19522727272727278,1.0,1.0,3.830999999999999,130.3000000000001,0.0,1.0
13.0,2020-07-24 15:00:00,397393565.34090906,39.0,30.220000000000002,-8.439318181818187,-0.3436363636363638,1.0,1.0,15.636999999999984,114.1999999999999,0.0,1.0
13.0,2020-07-24 16:00:00,397393565.34090906,67.40999999999998,49.681363636363656,-17.1640909090909,-0.5690909090909092,1.0,1.0,43.35400000000003,129.3000000000001,0.0,1.0
13.0,2020-07-24 17:00:00,397393565.34090906,87.92000000000004,89.91500000000002,2.939545454545456,-0.9397727272727273,1.0,1.0,40.60799999999996,124.3000000000001,0.0,1.0
13.0,2020-07-24 18:00:00,397393565.34090906,45.52999999999998,23.749545454545444,-21.220909090909085,-0.5577272727272725,1.0,1.0,22.85500000000001,67.90000000000005,0.0,1.0
13.0,2020-07-24 19:00:00,397393565.34090906,24.590000000000007,22.21000000000001,-2.1313636363636372,-0.24545454545454556,1.0,1.0,17.287000000000006,46.0,0.0,1.0
13.0,2020-07-24 20:00:00,397393565.34090906,20.41999999999999,22.825,2.6206818181818186,-0.21659090909090917,1.0,1.0,13.809000000000005,65.0,0.0,1.0
13.0,2020-07-24 21:00:00,397393565.34090906,23.83000000000001,23.670227272727278,0.0956818181818182,-0.25545454545454543,1.0,1.0,16.916000000000015,112.89999999999999,0.0,1.0
13.0,2020-07-24 22:00:00,397393565.34090906,20.009999999999994,20.407045454545464,0.5831818181818185,-0.18954545454545457,1.0,1.0,10.807000000000004,244.1000000000002,0.0,1.0
13.0,2020-07-24 23:00:00,397393565.34090906,18.63,18.40295454545456,-0.12068181818181824,-0.10681818181818183,1.0,1.0,11.581999999999995,567.9000000000004,0.010000000000000005,1.0
13.0,2020-07-25 00:00:00,397393565.34090906,17.240000000000006,17.522727272727277,0.3238636363636365,-0.037045454545454555,1.0,1.0,15.359000000000004,682.7999999999995,0.010000000000000005,1.0
13.0,2020-07-25 01:00:00,397393565.34090906,15.32000000000001,15.482272727272726,0.14159090909090902,0.01954545454545452,1.0,1.0,16.697,738.2000000000005,0.010000000000000005,1.0
