voltage_kv,datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,solar_generation_mw,mw,fuel_percentage_of_total,is_renewable
138.0,2020-07-01 00:00:00,318376392.6904762,15.649999999999988,15.789285714285711,0.0,0.13785714285714287,1.0,1.0,-1.1529999999999991,21.899999999999984,0.0,1.0
138.0,2020-07-01 01:00:00,318376392.6904762,15.240000000000006,15.375000000000009,0.0,0.13499999999999995,1.0,1.0,-1.156999999999999,21.899999999999984,0.0,1.0
138.0,2020-07-01 02:00:00,318376392.6904762,14.429999999999996,14.585714285714284,0.03000000000000002,0.12571428571428572,1.0,1.0,-1.1899999999999995,21.899999999999984,0.0,1.0
138.0,2020-07-01 03:00:00,318376392.6904762,13.660000000000005,13.784047619047612,0.0,0.12166666666666663,1.0,1.0,-1.1719999999999993,21.899999999999984,0.0,1.0
138.0,2020-07-01 04:00:00,318376392.6904762,13.440000000000003,13.560238095238097,0.0,0.12023809523809519,1.0,1.0,-1.18,21.899999999999984,0.0,1.0
138.0,2020-07-01 05:00:00,318376392.6904762,14.700000000000003,14.833571428571428,0.02285714285714287,0.11428571428571425,1.0,1.0,0.5309999999999998,21.899999999999984,0.0,1.0
138.0,2020-07-01 06:00:00,318376392.6904762,15.850000000000012,15.963571428571427,-0.010000000000000005,0.12023809523809521,1.0,1.0,28.85299999999999,27.700000000000017,0.0,1.0
138.0,2020-07-01 07:00:00,318376392.6904762,17.509999999999994,17.55880952380952,-0.05000000000000001,0.08880952380952378,1.0,1.0,105.31199999999993,244.6000000000002,0.0,1.0
138.0,2020-07-01 08:00:00,318376392.6904762,20.0,20.03619047619047,-0.024047619047619057,0.05190476190476191,1.0,1.0,197.43900000000014,686.0999999999995,0.010000000000000005,1.0
138.0,2020-07-01 09:00:00,318376392.6904762,20.549999999999983,20.57785714285714,-0.005,0.03285714285714286,1.0,1.0,347.09200000000016,1015.5999999999992,0.010000000000000005,1.0
138.0,2020-07-01 10:00:00,318376392.6904762,24.740000000000002,25.470476190476184,0.6697619047619049,0.06285714285714285,1.0,1.0,423.7029999999998,1215.5,0.010000000000000005,1.0
138.0,2020-07-01 11:00:00,318376392.6904762,25.51999999999999,24.873809523809523,-0.7480952380952381,0.1057142857142857,1.0,1.0,464.5920000000002,1263.6999999999991,0.010000000000000005,1.0
138.0,2020-07-01 12:00:00,318376392.6904762,33.77999999999998,32.70785714285715,-1.3430952380952388,0.27357142857142847,1.0,1.0,407.0789999999999,1189.900000000001,0.010000000000000005,1.0
138.0,2020-07-01 13:00:00,318376392.6904762,25.48000000000001,26.17476190476191,0.4621428571428571,0.24095238095238086,1.0,1.0,396.76699999999994,1192.0,0.010000000000000005,1.0
138.0,2020-07-01 14:00:00,318376392.6904762,26.450000000000017,26.15071428571428,-0.5669047619047618,0.264047619047619,1.0,1.0,350.02100000000024,1061.5,0.010000000000000005,1.0
138.0,2020-07-01 15:00:00,318376392.6904762,26.320000000000018,26.150238095238088,-0.49404761904761874,0.3190476190476191,1.0,1.0,404.1010000000001,978.5,0.010000000000000005,1.0
138.0,2020-07-01 16:00:00,318376392.6904762,26.809999999999974,25.360238095238113,-1.7411904761904768,0.29380952380952396,1.0,1.0,382.49599999999964,817.4000000000005,0.010000000000000005,1.0
138.0,2020-07-01 17:00:00,318376392.6904762,30.119999999999976,24.96761904761905,-5.4073809523809535,0.25309523809523815,1.0,1.0,305.4740000000001,781.2999999999996,0.010000000000000005,1.0
138.0,2020-07-01 18:00:00,318376392.6904762,26.009999999999998,24.52404761904764,-1.6261904761904769,0.13404761904761905,1.0,1.0,171.72699999999992,444.2999999999997,0.0,1.0
138.0,2020-07-01 19:00:00,318376392.6904762,23.87,22.651190476190482,-1.3069047619047622,0.0826190476190476,1.0,1.0,48.14899999999995,139.8000000000001,0.0,1.0
138.0,2020-07-01 20:00:00,318376392.6904762,20.13,19.876666666666672,-0.34142857142857125,0.08809523809523812,1.0,1.0,2.543999999999998,22.899999999999984,0.0,1.0
138.0,2020-07-01 21:00:00,318376392.6904762,20.27999999999998,20.42595238095239,-0.05000000000000001,0.19142857142857136,1.0,1.0,0.3170000000000001,24.799999999999983,0.0,1.0
138.0,2020-07-01 22:00:00,318376392.6904762,19.070000000000014,20.29333333333333,1.1338095238095236,0.09738095238095236,1.0,1.0,0.3089999999999998,22.899999999999984,0.0,1.0
138.0,2020-07-01 23:00:00,318376392.6904762,15.98000000000001,16.999285714285712,0.9007142857142864,0.11976190476190485,1.0,1.0,0.3840000000000002,22.899999999999984,0.0,1.0
138.0,2020-07-02 00:00:00,318376392.6904762,13.940000000000007,14.0552380952381,0.0,0.11666666666666665,1.0,1.0,0.13900000000000015,22.899999999999984,0.0,1.0
138.0,2020-07-02 01:00:00,318376392.6904762,12.680000000000003,12.779285714285715,0.0,0.10595238095238099,1.0,1.0,0.1600000000000001,22.899999999999984,0.0,1.0
138.0,2020-07-02 02:00:00,318376392.6904762,12.230000000000008,12.312619047619044,0.0,0.08119047619047615,1.0,1.0,0.15299999999999986,24.899999999999988,0.0,1.0
138.0,2020-07-02 03:00:00,318376392.6904762,11.33999999999999,11.404761904761907,0.0,0.0690476190476191,1.0,1.0,0.15099999999999986,22.899999999999984,0.0,1.0
138.0,2020-07-02 04:00:00,318376392.6904762,11.199999999999992,11.259047619047617,0.0,0.06238095238095237,1.0,1.0,0.12800000000000009,23.0,0.0,1.0
138.0,2020-07-02 05:00:00,318376392.6904762,11.41000000000001,11.505714285714285,0.0,0.10166666666666666,1.0,1.0,1.4690000000000007,22.899999999999984,0.0,1.0
138.0,2020-07-02 06:00:00,318376392.6904762,11.980000000000008,12.097142857142865,0.0,0.11714285714285719,1.0,1.0,36.47700000000002,41.70000000000003,0.0,1.0
138.0,2020-07-02 07:00:00,318376392.6904762,14.059999999999993,14.224523809523811,0.0,0.16547619047619044,1.0,1.0,185.25100000000015,367.2000000000003,0.0,1.0
138.0,2020-07-02 08:00:00,318376392.6904762,16.76999999999999,16.81595238095239,-0.10738095238095235,0.14857142857142858,1.0,1.0,376.7099999999996,1053.4000000000008,0.010000000000000005,1.0
138.0,2020-07-02 09:00:00,318376392.6904762,17.919999999999995,18.012857142857143,-0.0342857142857143,0.12500000000000006,1.0,1.0,525.5070000000002,1322.400000000001,0.010000000000000005,1.0
138.0,2020-07-02 10:00:00,318376392.6904762,20.179999999999982,20.55928571428572,0.23214285714285726,0.15547619047619046,1.0,1.0,614.6179999999996,1511.699999999999,0.010000000000000005,1.0
138.0,2020-07-02 11:00:00,318376392.6904762,19.090000000000003,19.040714285714287,-0.22261904761904766,0.1740476190476191,1.0,1.0,662.353,1529.300000000001,0.010000000000000005,1.0
138.0,2020-07-02 12:00:00,318376392.6904762,20.259999999999994,19.978333333333328,-0.5516666666666665,0.2726190476190477,1.0,1.0,661.7030000000004,1465.099999999999,0.010000000000000005,1.0
138.0,2020-07-02 13:00:00,318376392.6904762,21.98000000000001,21.520238095238096,-0.7402380952380955,0.2790476190476192,1.0,1.0,633.4449999999998,1543.900000000001,0.010000000000000005,1.0
138.0,2020-07-02 14:00:00,318376392.6904762,25.950000000000017,25.47666666666668,-0.8309523809523808,0.3533333333333334,1.0,1.0,575.8519999999999,1470.800000000001,0.010000000000000005,1.0
138.0,2020-07-02 15:00:00,318376392.6904762,25.83000000000001,26.789047619047615,0.5978571428571428,0.35833333333333334,1.0,1.0,529.8950000000003,1407.0,0.010000000000000005,1.0
138.0,2020-07-02 16:00:00,318376392.6904762,56.339999999999996,41.699285714285715,-15.529047619047622,0.8942857142857141,1.0,1.0,438.6800000000002,1363.0,0.010000000000000005,1.0
138.0,2020-07-02 17:00:00,318376392.6904762,28.01999999999999,27.235714285714305,-1.2883333333333336,0.5083333333333334,1.0,1.0,328.3799999999997,1244.3000000000009,0.010000000000000005,1.0
138.0,2020-07-02 18:00:00,318376392.6904762,31.380000000000024,30.251190476190477,-1.7159523809523818,0.5897619047619048,1.0,1.0,185.51599999999985,904.9000000000005,0.010000000000000005,1.0
138.0,2020-07-02 19:00:00,318376392.6904762,22.32000000000002,22.422142857142852,-0.24428571428571444,0.3409523809523809,1.0,1.0,56.943999999999974,339.7999999999997,0.0,1.0
138.0,2020-07-02 20:00:00,318376392.6904762,19.44000000000002,19.560714285714287,-0.09309523809523806,0.21666666666666665,1.0,1.0,1.4269999999999998,6.400000000000001,0.0,1.0
138.0,2020-07-02 21:00:00,318376392.6904762,19.88,20.068095238095243,-0.10023809523809521,0.28523809523809535,1.0,1.0,-1.203000000000001,6.400000000000001,0.0,1.0
138.0,2020-07-02 22:00:00,318376392.6904762,18.11000000000001,18.196666666666673,-0.13857142857142857,0.22880952380952385,1.0,1.0,-1.170000000000001,8.399999999999997,0.0,1.0
138.0,2020-07-02 23:00:00,318376392.6904762,16.690000000000015,16.690952380952382,-0.21880952380952384,0.21309523809523803,1.0,1.0,-1.1869999999999994,6.5,0.0,1.0
138.0,2020-07-03 00:00:00,318376392.6904762,15.419999999999996,15.581428571428576,-0.06285714285714289,0.2235714285714286,1.0,1.0,-1.1649999999999994,6.400000000000001,0.0,1.0
138.0,2020-07-03 01:00:00,318376392.6904762,13.95,14.092380952380955,-0.03000000000000002,0.17523809523809525,1.0,1.0,-1.2070000000000005,6.400000000000001,0.0,1.0
138.0,2020-07-03 02:00:00,318376392.6904762,13.529999999999987,13.690476190476188,-0.010000000000000005,0.16738095238095235,1.0,1.0,-1.170000000000001,6.400000000000001,0.0,1.0
138.0,2020-07-03 03:00:00,318376392.6904762,12.209999999999994,12.365714285714287,0.0,0.16357142857142848,1.0,1.0,-1.146999999999999,6.400000000000001,0.0,1.0
138.0,2020-07-03 04:00:00,318376392.6904762,11.66000000000001,11.814761904761902,0.0,0.15476190476190477,1.0,1.0,-1.1370000000000002,6.400000000000001,0.0,1.0
138.0,2020-07-03 05:00:00,318376392.6904762,11.08999999999999,11.211904761904767,-0.010000000000000005,0.13023809523809515,1.0,1.0,0.101,6.400000000000001,0.0,1.0
138.0,2020-07-03 06:00:00,318376392.6904762,10.759999999999994,10.874285714285712,-0.010000000000000005,0.12333333333333328,1.0,1.0,39.33899999999996,44.20000000000003,0.0,1.0
138.0,2020-07-03 07:00:00,318376392.6904762,11.41000000000001,11.537380952380957,-0.02000000000000001,0.1464285714285715,1.0,1.0,171.5780000000002,491.0999999999999,0.010000000000000005,1.0
138.0,2020-07-03 08:00:00,318376392.6904762,13.95,14.073809523809533,-0.04000000000000002,0.16285714285714295,1.0,1.0,318.5750000000002,1081.1999999999996,0.010000000000000005,1.0
138.0,2020-07-03 09:00:00,318376392.6904762,17.009999999999994,17.099285714285706,-0.08023809523809523,0.16738095238095235,1.0,1.0,440.0380000000003,1368.300000000001,0.010000000000000005,1.0
138.0,2020-07-03 10:00:00,318376392.6904762,17.909999999999997,18.061190476190482,-0.07285714285714287,0.2207142857142856,1.0,1.0,536.4229999999999,1484.300000000001,0.010000000000000005,1.0
138.0,2020-07-03 11:00:00,318376392.6904762,22.649999999999984,22.874523809523804,-0.12309523809523816,0.34666666666666696,1.0,1.0,620.4180000000005,1604.5,0.010000000000000005,1.0
138.0,2020-07-03 12:00:00,318376392.6904762,19.679999999999986,20.35571428571429,0.29023809523809524,0.3904761904761904,1.0,1.0,625.6860000000005,1599.199999999999,0.010000000000000005,1.0
138.0,2020-07-03 13:00:00,318376392.6904762,21.48000000000001,21.788333333333327,-0.1330952380952381,0.43928571428571433,1.0,1.0,586.6359999999997,1566.0,0.010000000000000005,1.0
138.0,2020-07-03 14:00:00,318376392.6904762,22.51999999999999,23.55333333333333,0.5454761904761903,0.4880952380952382,1.0,1.0,539.2700000000003,1507.400000000001,0.010000000000000005,1.0
138.0,2020-07-03 15:00:00,318376392.6904762,40.420000000000016,43.94761904761903,2.584285714285715,0.9476190476190477,1.0,1.0,529.584,1442.900000000001,0.010000000000000005,1.0
138.0,2020-07-03 16:00:00,318376392.6904762,76.28000000000006,195.85357142857134,117.52190476190474,2.055476190476191,1.0,1.0,480.3260000000005,1371.5,0.010000000000000005,1.0
138.0,2020-07-03 17:00:00,318376392.6904762,64.59999999999995,126.4973809523809,60.1654761904762,1.7328571428571427,1.0,1.0,341.95800000000014,1165.0,0.010000000000000005,1.0
138.0,2020-07-03 18:00:00,318376392.6904762,22.809999999999974,22.19833333333333,-1.1257142857142857,0.517619047619048,1.0,1.0,177.85800000000012,853.5999999999995,0.010000000000000005,1.0
138.0,2020-07-03 19:00:00,318376392.6904762,21.73000000000001,20.785952380952374,-1.4128571428571426,0.47595238095238107,1.0,1.0,41.46599999999996,290.29999999999984,0.0,1.0
138.0,2020-07-03 20:00:00,318376392.6904762,22.580000000000013,20.331666666666674,-2.641190476190476,0.3866666666666666,1.0,1.0,0.7049999999999992,6.400000000000001,0.0,1.0
138.0,2020-07-03 21:00:00,318376392.6904762,19.19000000000002,19.659999999999986,0.12452380952380958,0.34238095238095234,1.0,1.0,-1.2040000000000004,6.5,0.0,1.0
138.0,2020-07-03 22:00:00,318376392.6904762,18.44000000000002,20.097857142857137,1.3669047619047614,0.29309523809523813,1.0,1.0,-1.1779999999999995,6.400000000000001,0.0,1.0
138.0,2020-07-03 23:00:00,318376392.6904762,16.84,17.35642857142858,0.22595238095238107,0.290952380952381,1.0,1.0,-1.192,7.899999999999998,0.0,1.0
138.0,2020-07-04 00:00:00,318376392.6904762,16.41,16.72595238095237,-0.010000000000000005,0.32595238095238094,1.0,1.0,-1.1649999999999994,6.400000000000001,0.0,1.0
138.0,2020-07-04 01:00:00,318376392.6904762,14.769999999999992,15.085000000000004,0.0,0.3226190476190475,1.0,1.0,-1.1679999999999995,6.400000000000001,0.0,1.0
138.0,2020-07-04 02:00:00,318376392.6904762,15.179999999999993,15.571666666666664,0.06000000000000004,0.33666666666666645,1.0,1.0,-1.1199999999999997,6.400000000000001,0.0,1.0
138.0,2020-07-04 03:00:00,318376392.6904762,13.410000000000009,13.753809523809522,0.057619047619047625,0.2869047619047619,1.0,1.0,-1.1300000000000003,6.400000000000001,0.0,1.0
138.0,2020-07-04 04:00:00,318376392.6904762,12.829999999999998,13.163333333333334,0.09547619047619052,0.2402380952380953,1.0,1.0,-1.1019999999999992,6.400000000000001,0.0,1.0
138.0,2020-07-04 05:00:00,318376392.6904762,11.800000000000008,12.044047619047616,0.03000000000000002,0.2164285714285715,1.0,1.0,-0.48900000000000043,6.400000000000001,0.0,1.0
138.0,2020-07-04 06:00:00,318376392.6904762,10.69,10.929285714285715,0.05000000000000001,0.18404761904761924,1.0,1.0,33.298,33.0,0.0,1.0
138.0,2020-07-04 07:00:00,318376392.6904762,12.040000000000006,12.314047619047615,0.035476190476190494,0.2395238095238096,1.0,1.0,142.57899999999995,471.0999999999999,0.010000000000000005,1.0
138.0,2020-07-04 08:00:00,318376392.6904762,13.959999999999999,14.375476190476192,0.12309523809523816,0.28880952380952396,1.0,1.0,250.8490000000001,953.0999999999992,0.010000000000000005,1.0
138.0,2020-07-04 09:00:00,318376392.6904762,56.68,97.57595238095239,39.692380952380965,1.197619047619048,1.0,1.0,364.9969999999998,1214.6999999999991,0.010000000000000005,1.0
138.0,2020-07-04 10:00:00,318376392.6904762,29.609999999999992,118.90071428571433,88.6342857142857,0.6619047619047619,1.0,1.0,432.2999999999997,1370.0,0.010000000000000005,1.0
138.0,2020-07-04 11:00:00,318376392.6904762,33.24,53.10285714285715,19.018809523809523,0.8421428571428569,1.0,1.0,547.6579999999997,1493.199999999999,0.010000000000000005,1.0
138.0,2020-07-04 12:00:00,318376392.6904762,28.200000000000017,99.17547619047616,70.19214285714284,0.7828571428571427,1.0,1.0,594.929,1546.0,0.010000000000000005,1.0
138.0,2020-07-04 13:00:00,318376392.6904762,21.12,21.845952380952383,0.22,0.5135714285714288,1.0,1.0,599.4360000000004,1530.5,0.010000000000000005,1.0
138.0,2020-07-04 14:00:00,318376392.6904762,28.67999999999999,37.86333333333334,8.604523809523815,0.5861904761904763,1.0,1.0,578.8699999999999,1423.300000000001,0.010000000000000005,1.0
138.0,2020-07-04 15:00:00,318376392.6904762,26.940000000000026,30.32547619047618,2.8628571428571425,0.5254761904761905,1.0,1.0,492.3929999999999,1269.400000000001,0.010000000000000005,1.0
138.0,2020-07-04 16:00:00,318376392.6904762,28.830000000000002,31.357380952380947,1.9585714285714273,0.564047619047619,1.0,1.0,393.01100000000025,950.5,0.010000000000000005,1.0
138.0,2020-07-04 17:00:00,318376392.6904762,21.990000000000006,23.840952380952373,1.403571428571429,0.44976190476190453,1.0,1.0,266.37299999999976,782.2999999999996,0.010000000000000005,1.0
138.0,2020-07-04 18:00:00,318376392.6904762,20.039999999999992,20.902619047619044,0.4735714285714284,0.39047619047619053,1.0,1.0,160.48300000000012,534.5,0.0,1.0
138.0,2020-07-04 19:00:00,318376392.6904762,17.98000000000001,18.504523809523796,0.22333333333333338,0.29785714285714276,1.0,1.0,43.048999999999985,207.39999999999986,0.0,1.0
138.0,2020-07-04 20:00:00,318376392.6904762,17.549999999999994,18.11952380952381,0.2230952380952383,0.3478571428571429,1.0,1.0,0.497,6.400000000000001,0.0,1.0
138.0,2020-07-04 21:00:00,318376392.6904762,16.950000000000006,17.424761904761905,0.12285714285714289,0.3583333333333334,1.0,1.0,-1.213999999999999,8.399999999999997,0.0,1.0
138.0,2020-07-04 22:00:00,318376392.6904762,15.46,15.758571428571425,0.02000000000000001,0.2761904761904762,1.0,1.0,-1.1619999999999993,6.400000000000001,0.0,1.0
138.0,2020-07-04 23:00:00,318376392.6904762,15.789999999999996,16.91214285714285,0.8852380952380949,0.2399999999999999,1.0,1.0,-1.1599999999999988,6.400000000000001,0.0,1.0
138.0,2020-07-05 00:00:00,318376392.6904762,15.779999999999983,16.027857142857147,0.0,0.2526190476190475,1.0,1.0,-1.1589999999999994,7.800000000000006,0.0,1.0
138.0,2020-07-05 01:00:00,318376392.6904762,14.009999999999994,14.256904761904764,0.0,0.2483333333333332,1.0,1.0,-1.1529999999999991,6.400000000000001,0.0,1.0
138.0,2020-07-05 02:00:00,318376392.6904762,13.769999999999992,13.966666666666672,0.0,0.1966666666666667,1.0,1.0,-1.183,6.400000000000001,0.0,1.0
138.0,2020-07-05 03:00:00,318376392.6904762,13.139999999999992,13.310714285714285,-0.02000000000000001,0.1907142857142857,1.0,1.0,-1.1589999999999994,6.400000000000001,0.0,1.0
138.0,2020-07-05 04:00:00,318376392.6904762,12.170000000000005,12.34642857142857,-0.022380952380952397,0.20380952380952386,1.0,1.0,-1.2150000000000012,6.400000000000001,0.0,1.0
138.0,2020-07-05 05:00:00,318376392.6904762,11.170000000000003,11.370952380952378,0.0,0.20095238095238094,1.0,1.0,-0.22600000000000015,6.400000000000001,0.0,1.0
138.0,2020-07-05 06:00:00,318376392.6904762,10.100000000000007,10.270952380952382,0.0,0.16547619047619042,1.0,1.0,38.84799999999997,27.100000000000005,0.0,1.0
138.0,2020-07-05 07:00:00,318376392.6904762,10.69,10.879047619047611,-0.010000000000000005,0.19999999999999996,1.0,1.0,162.14800000000008,376.2999999999997,0.0,1.0
138.0,2020-07-05 08:00:00,318376392.6904762,12.569999999999997,12.761190476190475,-0.010000000000000005,0.20119047619047634,1.0,1.0,307.72700000000026,818.2999999999996,0.010000000000000005,1.0
138.0,2020-07-05 09:00:00,318376392.6904762,15.899999999999988,15.93000000000001,-0.10357142857142854,0.13238095238095238,1.0,1.0,463.08699999999965,1138.5,0.010000000000000005,1.0
